student_id,roll_number,cohort,academic_year,semester,checkpoint_week,department,batch,section,snapshot_type,current_gpa,current_cgpa,previous_gpa,previous_cgpa,gpa_change,internal_marks_average,midterm_marks_average,quiz_average,assignment_average,practical_marks_average,assessment_trend,assignment_completion_rate,current_attendance_percentage,attendance_last_30_days,attendance_trend,consecutive_absence_days,total_absent_days,recent_absence_rate,projected_final_attendance,current_backlog_count,previous_backlog_count,total_historical_backlogs,new_backlogs_last_semester,repeated_backlog_subject_count,backlog_growth_rate,assessment_participation_rate,recent_engagement_score,engagement_trend,fee_status,fee_arrears_amount,payment_delay_days,installment_pending,prolonged_absence_flag,prolonged_absence_days,academic_decline_flag,repeated_backlog_flag,engagement_decline_flag
S0013,23100013,2023,2024-25,4,6,DEPT_CSE,2023,A,historical,6.87,6.78,6.31,6.3,0.56,48.6,49.9,49.0,49.0,44.5,improving,0.4,85.1,88.9,improving,2,10,0.11,84.4,0,0,2,0,0,0.0,0.35,0.35,declining,paid,0,0,False,False,0,False,False,True
S0013,23100013,2023,2025-26,5,6,DEPT_CSE,2023,A,historical,6.85,6.48,6.35,6.49,0.5,50.1,56.9,51.9,54.8,60.2,improving,0.36,84.1,86.6,improving,2,12,0.13,86.4,0,0,1,0,0,0.0,0.3,0.36,declining,paid,0,0,False,False,0,False,False,True
S0013,23100013,2023,2026-27,6,6,DEPT_CSE,2023,A,historical,7.22,7.38,7.8,7.87,-0.58,55.4,59.9,47.0,54.1,59.4,declining,0.44,86.1,87.6,improving,1,9,0.12,83.5,0,0,1,0,0,0.0,0.41,0.44,declining,paid,0,0,False,False,0,True,False,True
S0013,23100013,2023,2026-27,7,6,DEPT_CSE,2023,A,current,7.17,7.41,7.64,7.59,-0.47,55.9,52.7,57.2,61.5,57.6,declining,0.55,85.7,87.8,improving,2,8,0.12,87.8,0,0,1,0,0,0.0,0.42,0.45,stable,paid,0,0,False,False,0,True,False,False
S0014,23100014,2023,2021-22,1,6,DEPT_CSE,2023,A,historical,8.23,7.95,7.92,7.99,0.31,70.0,72.1,71.3,73.8,74.6,improving,0.49,89.3,91.1,improving,3,8,0.09,90.1,0,0,0,0,0,0.0,0.47,0.5,stable,paid,0,0,False,False,0,False,False,False
S0014,23100014,2023,2022-23,2,6,DEPT_CSE,2023,A,historical,7.62,7.45,7.51,7.62,0.11,58.2,50.0,64.7,55.1,65.0,stable,0.42,87.2,86.5,stable,3,12,0.14,86.0,0,0,1,0,0,0.0,0.4,0.43,declining,paid,0,0,False,False,0,False,False,True
S0014,23100014,2023,2023-24,3,6,DEPT_CSE,2023,A,historical,7.85,7.86,7.52,7.68,0.33,57.0,58.8,56.2,61.3,65.3,improving,0.49,93.8,93.8,stable,0,4,0.06,92.1,0,0,2,0,0,0.0,0.48,0.48,stable,paid,0,0,False,False,0,False,False,False
S0014,23100014,2023,2024-25,4,6,DEPT_CSE,2023,A,historical,7.92,8.19,8.24,8.11,-0.32,64.8,54.6,59.0,71.7,66.9,declining,0.48,92.2,89.9,declining,0,8,0.1,87.8,0,0,2,0,0,0.0,0.58,0.51,stable,paid,0,0,False,False,0,True,False,False
S0014,23100014,2023,2025-26,5,6,DEPT_CSE,2023,A,historical,7.91,7.89,7.75,7.73,0.16,65.1,63.8,68.1,69.7,48.6,stable,0.58,93.7,90.9,declining,3,6,0.09,93.2,0,0,2,0,0,0.0,0.52,0.51,stable,paid,0,0,False,False,0,False,False,False
S0014,23100014,2023,2026-27,6,6,DEPT_CSE,2023,A,historical,7.93,7.54,7.57,7.48,0.37,67.6,65.7,72.4,71.7,77.4,improving,0.45,92.4,90.6,declining,3,7,0.09,91.5,0,0,2,0,0,0.0,0.41,0.42,declining,paid,0,0,False,False,0,False,False,True
S0014,23100014,2023,2026-27,7,6,DEPT_CSE,2023,A,current,8.0,7.8,7.7,7.71,0.3,68.1,68.3,67.8,75.1,69.4,improving,0.61,90.2,91.6,improving,0,5,0.08,90.9,0,0,2,0,0,0.0,0.5,0.53,stable,overdue,35698,28,True,False,0,False,False,False
S0015,23100015,2023,2021-22,1,6,DEPT_CSE,2023,A,historical,6.87,7.15,7.86,7.58,-0.98,54.8,55.1,59.8,68.4,59.1,declining,0.52,77.5,85.1,improving,1,15,0.15,78.9,0,0,2,0,0,0.0,0.51,0.56,stable,overdue,26024,35,True,False,0,True,False,False
S0015,23100015,2023,2022-23,2,6,DEPT_CSE,2023,A,historical,5.82,6.12,6.18,6.26,-0.37,51.4,51.3,51.1,51.9,53.0,declining,0.57,79.1,78.0,declining,0,13,0.22,77.7,0,0,0,0,0,0.0,0.55,0.59,stable,paid,0,0,False,False,0,True,False,False
S0015,23100015,2023,2023-24,3,6,DEPT_CSE,2023,A,historical,6.52,6.58,6.74,6.84,-0.22,48.4,62.2,53.7,59.1,55.1,stable,0.54,77.7,74.0,declining,1,12,0.26,79.2,0,0,2,1,0,0.0,0.56,0.53,stable,paid,0,0,False,False,0,False,False,False
S0015,23100015,2023,2024-25,4,6,DEPT_CSE,2023,A,historical,6.3,6.4,6.68,6.66,-0.38,46.8,42.9,39.1,43.5,47.7,declining,0.54,85.4,86.1,stable,1,12,0.14,84.7,0,0,1,0,0,0.0,0.56,0.52,stable,paid,0,0,False,False,0,True,False,False
S0015,23100015,2023,2025-26,5,6,DEPT_CSE,2023,A,historical,6.51,6.3,6.23,6.53,0.28,55.2,57.6,53.2,55.6,60.6,improving,0.58,79.0,74.8,declining,1,12,0.25,78.5,0,0,2,0,0,0.0,0.55,0.55,stable,paid,0,0,False,False,0,False,False,False
S0015,23100015,2023,2026-27,6,6,DEPT_CSE,2023,A,historical,5.9,6.06,6.22,6.08,-0.32,45.5,39.6,47.4,48.2,46.5,declining,0.58,80.4,79.9,stable,3,17,0.2,79.8,0,0,1,0,0,0.0,0.54,0.55,stable,paid,0,0,False,False,0,True,False,False
S0015,23100015,2023,2026-27,7,6,DEPT_CSE,2023,A,current,6.48,6.52,6.52,6.67,-0.04,45.1,39.3,34.6,53.8,48.6,stable,0.51,80.3,80.3,stable,1,9,0.2,81.0,0,0,1,0,0,0.0,0.66,0.55,stable,paid,0,0,False,False,0,False,False,False
S0016,23100016,2023,2021-22,1,6,DEPT_CSE,2023,A,historical,8.02,7.65,7.58,7.57,0.44,55.9,64.8,57.1,47.2,55.9,improving,0.56,84.2,83.6,stable,2,10,0.16,84.6,0,0,2,0,0,0.0,0.53,0.56,stable,paid,0,0,False,False,0,False,False,False
S0016,23100016,2023,2022-23,2,6,DEPT_CSE,2023,A,historical,8.03,8.13,8.12,8.04,-0.1,67.4,57.9,48.7,75.8,68.8,stable,0.57,75.9,70.9,declining,3,13,0.29,75.7,0,0,2,0,0,0.0,0.61,0.59,stable,paid,0,0,False,False,0,False,False,False
S0016,23100016,2023,2023-24,3,6,DEPT_CSE,2023,A,historical,7.95,7.83,7.73,7.84,0.22,60.5,60.1,60.9,63.8,62.4,stable,0.59,79.2,74.2,declining,1,13,0.26,77.4,0,0,1,0,0,0.0,0.71,0.65,stable,paid,0,0,False,False,0,False,False,False
S0016,23100016,2023,2024-25,4,6,DEPT_CSE,2023,A,historical,7.83,7.9,7.68,7.76,0.15,52.2,45.0,40.5,51.5,49.4,stable,0.59,78.6,75.9,declining,0,12,0.24,75.2,0,0,0,0,0,0.0,0.54,0.58,stable,paid,0,0,False,False,0,False,False,False
S0016,23100016,2023,2025-26,5,6,DEPT_CSE,2023,A,historical,7.95,7.83,7.76,7.48,0.18,61.8,60.7,74.0,57.5,62.4,stable,0.59,83.3,83.4,stable,1,8,0.17,84.6,0,0,2,0,0,0.0,0.53,0.57,stable,paid,0,0,False,False,0,False,False,False
S0016,23100016,2023,2026-27,6,6,DEPT_CSE,2023,A,historical,7.98,8.13,8.41,8.46,-0.43,64.8,57.4,57.6,64.3,64.1,declining,0.57,79.5,83.6,improving,0,14,0.16,81.6,0,0,2,0,0,0.0,0.58,0.59,stable,paid,0,0,False,False,0,True,False,False
S0016,23100016,2023,2026-27,7,6,DEPT_CSE,2023,A,current,7.98,7.77,7.55,7.55,0.44,57.8,53.2,52.7,62.2,63.5,improving,0.61,79.9,81.5,improving,0,13,0.18,81.8,0,0,0,0,0,0.0,0.64,0.61,stable,paid,0,0,False,False,0,False,False,False
S0017,23100017,2023,2021-22,1,6,DEPT_CSE,2023,A,historical,7.52,7.69,7.82,7.58,-0.3,54.2,60.7,54.8,50.0,55.9,declining,0.51,87.9,84.4,declining,2,10,0.16,86.9,0,0,1,0,0,0.0,0.58,0.57,stable,paid,0,0,False,False,0,True,False,False
S0017,23100017,2023,2022-23,2,6,DEPT_CSE,2023,A,historical,8.06,7.84,7.81,7.78,0.25,62.3,58.7,63.9,58.8,68.5,stable,0.68,90.2,86.3,declining,0,8,0.14,87.4,0,0,0,0,0,0.0,0.6,0.6,stable,paid,0,0,False,False,0,False,False,False
S0017,23100017,2023,2023-24,3,6,DEPT_CSE,2023,A,historical,7.92,7.7,7.64,7.66,0.28,74.7,75.1,61.9,81.7,71.3,improving,0.48,85.7,84.0,declining,1,11,0.16,83.9,0,0,2,0,0,0.0,0.51,0.5,stable,paid,0,0,False,False,0,False,False,False
S0017,23100017,2023,2024-25,4,6,DEPT_CSE,2023,A,historical,7.69,8.05,8.31,8.38,-0.61,62.3,65.4,69.1,63.1,67.9,declining,0.55,91.1,82.5,declining,3,3,0.17,88.6,0,0,2,0,0,0.0,0.48,0.54,stable,paid,0,0,False,False,0,True,False,False
S0017,23100017,2023,2025-26,5,6,DEPT_CSE,2023,A,historical,7.72,7.68,8.03,8.11,-0.32,66.0,66.3,60.7,69.4,66.2,declining,0.55,86.1,85.7,stable,3,10,0.14,84.7,0,0,0,0,0,0.0,0.53,0.58,stable,overdue,30785,35,True,False,0,True,False,False
S0017,23100017,2023,2026-27,6,6,DEPT_CSE,2023,A,historical,7.42,7.17,6.95,7.1,0.47,52.8,57.7,48.1,62.5,52.4,improving,0.45,89.2,86.6,declining,1,7,0.13,86.7,0,0,2,0,0,0.0,0.57,0.52,stable,paid,0,0,False,False,0,False,False,False
S0017,23100017,2023,2026-27,7,6,DEPT_CSE,2023,A,current,7.69,7.7,7.46,7.53,0.23,61.6,57.1,63.8,56.8,50.8,stable,0.53,83.7,84.0,stable,1,12,0.16,85.3,1,0,3,0,0,1.0,0.53,0.53,stable,paid,0,0,False,False,0,False,False,False
S0018,23100018,2023,2021-22,1,6,DEPT_CSE,2023,A,historical,7.42,7.47,7.63,7.62,-0.22,63.7,58.4,62.4,67.0,67.9,stable,0.66,95.9,94.5,declining,0,6,0.05,92.2,0,0,2,0,0,0.0,0.59,0.59,stable,paid,0,0,False,False,0,False,False,False
S0018,23100018,2023,2022-23,2,6,DEPT_CSE,2023,A,historical,7.51,7.62,7.61,7.37,-0.1,60.6,59.4,64.9,71.6,56.8,stable,0.56,99.0,95.7,declining,1,0,0.04,96.7,0,0,1,0,0,0.0,0.6,0.56,stable,paid,0,0,False,False,0,False,False,False
S0018,23100018,2023,2023-24,3,6,DEPT_CSE,2023,A,historical,7.93,8.16,8.38,8.52,-0.45,62.7,62.9,57.8,72.2,62.4,declining,0.7,94.0,90.2,declining,0,6,0.1,92.2,0,0,2,0,0,0.0,0.63,0.63,stable,paid,0,0,False,False,0,True,False,False
S0018,23100018,2023,2024-25,4,6,DEPT_CSE,2023,A,historical,7.26,7.05,7.16,7.06,0.11,55.3,63.5,58.2,66.8,58.9,stable,0.56,97.5,92.3,declining,1,1,0.08,95.8,0,0,1,0,0,0.0,0.55,0.58,stable,paid,0,0,False,False,0,False,False,False
S0018,23100018,2023,2025-26,5,6,DEPT_CSE,2023,A,historical,7.52,7.69,7.71,7.55,-0.18,60.8,69.5,56.2,65.8,55.0,stable,0.59,88.4,85.7,declining,0,8,0.14,89.6,0,0,2,0,0,0.0,0.53,0.62,stable,paid,0,0,False,False,0,False,False,False
S0018,23100018,2023,2026-27,6,6,DEPT_CSE,2023,A,historical,7.41,7.71,8.05,8.43,-0.64,48.9,42.8,55.0,64.5,55.2,declining,0.62,99.0,98.0,declining,3,1,0.02,98.2,0,0,0,0,0,0.0,0.53,0.56,stable,paid,0,0,False,False,0,True,False,False
S0018,23100018,2023,2026-27,7,6,DEPT_CSE,2023,A,current,7.38,7.46,7.52,7.31,-0.14,59.0,59.6,52.8,64.3,64.1,stable,0.57,99.0,94.7,declining,2,3,0.05,97.9,0,0,1,0,0,0.0,0.57,0.59,stable,paid,0,0,False,False,0,False,False,False
S0019,23100019,2023,2021-22,1,6,DEPT_CSE,2023,A,historical,7.82,8.2,8.36,8.47,-0.54,60.4,53.1,62.7,69.8,59.1,declining,0.75,84.0,81.9,declining,0,11,0.18,82.4,0,0,2,0,0,0.0,0.77,0.71,stable,pending,2650,0,True,False,0,True,False,False
S0019,23100019,2023,2022-23,2,6,DEPT_CSE,2023,A,historical,8.12,7.98,7.88,8.04,0.23,63.2,68.0,53.7,66.5,77.5,stable,0.72,90.1,88.7,declining,1,5,0.11,88.5,0,0,1,0,0,0.0,0.78,0.75,stable,paid,0,0,False,False,0,False,False,False
S0019,23100019,2023,2023-24,3,6,DEPT_CSE,2023,A,historical,8.26,8.36,8.33,8.5,-0.07,65.6,73.4,75.8,79.1,72.3,stable,0.79,98.7,99.0,stable,3,0,0.01,96.6,0,0,2,1,0,0.0,0.76,0.77,stable,paid,0,0,False,False,0,False,False,False
S0019,23100019,2023,2024-25,4,6,DEPT_CSE,2023,A,historical,7.7,7.99,8.52,8.68,-0.82,58.2,61.4,54.2,55.2,60.9,declining,0.79,91.2,87.7,declining,0,10,0.12,89.2,0,0,1,0,0,0.0,0.75,0.78,stable,paid,0,0,False,False,0,True,False,False
S0019,23100019,2023,2025-26,5,6,DEPT_CSE,2023,A,historical,7.86,7.9,7.66,7.93,0.2,76.2,76.8,85.0,78.4,78.0,stable,0.8,94.2,94.0,stable,0,3,0.06,94.7,0,0,1,0,0,0.0,0.72,0.73,stable,paid,0,0,False,False,0,False,False,False
S0019,23100019,2023,2026-27,6,6,DEPT_CSE,2023,A,historical,8.33,8.27,8.2,8.49,0.13,66.5,72.4,71.0,79.3,56.9,stable,0.85,86.0,81.8,declining,0,6,0.18,84.8,0,0,2,0,0,0.0,0.79,0.77,stable,paid,0,0,False,False,0,False,False,False
S0019,23100019,2023,2026-27,7,6,DEPT_CSE,2023,A,current,8.13,8.04,8.11,7.9,0.02,59.2,63.6,64.6,67.2,68.0,stable,0.86,90.0,89.3,stable,1,7,0.11,89.7,0,0,0,0,0,0.0,0.81,0.81,stable,paid,0,0,False,False,0,False,False,False
S0020,23100020,2023,2021-22,1,6,DEPT_CSE,2023,A,historical,6.25,6.19,6.26,6.59,-0.02,39.3,39.0,36.8,43.4,38.3,stable,0.59,93.7,90.1,declining,2,4,0.1,92.5,0,0,2,1,0,0.0,0.6,0.59,stable,paid,0,0,False,False,0,True,False,False
S0020,23100020,2023,2022-23,2,6,DEPT_CSE,2023,A,historical,6.36,6.49,6.7,6.53,-0.34,49.1,47.7,55.1,59.9,47.1,declining,0.58,91.0,91.8,stable,0,10,0.08,89.9,1,0,2,0,0,1.0,0.53,0.59,stable,paid,0,0,False,False,0,True,False,False
S0020,23100020,2023,2023-24,3,6,DEPT_CSE,2023,A,historical,6.02,6.22,6.43,6.23,-0.41,54.6,44.9,61.7,57.8,61.0,declining,0.62,91.6,91.7,stable,1,7,0.08,89.4,0,1,3,0,0,-0.5,0.65,0.6,stable,paid,0,0,False,False,0,True,False,False
S0020,23100020,2023,2024-25,4,6,DEPT_CSE,2023,A,historical,6.25,6.27,6.05,6.46,0.2,48.6,41.9,54.3,47.5,49.5,stable,0.55,94.8,89.1,declining,3,3,0.11,92.8,0,0,0,0,0,0.0,0.56,0.61,stable,paid,0,0,False,False,0,False,False,False
S0020,23100020,2023,2025-26,5,6,DEPT_CSE,2023,A,historical,6.6,6.84,7.04,7.01,-0.45,55.4,55.4,47.4,63.8,57.1,declining,0.55,88.7,85.7,declining,2,4,0.14,89.1,0,0,2,0,0,0.0,0.54,0.59,stable,paid,0,0,False,False,0,True,False,False
S0020,23100020,2023,2026-27,6,6,DEPT_CSE,2023,A,historical,6.21,6.11,6.13,6.22,0.08,48.8,43.0,48.0,48.8,53.7,stable,0.59,85.2,87.0,improving,2,10,0.13,86.5,1,0,2,0,0,1.0,0.56,0.61,stable,paid,0,0,False,False,0,False,False,False
S0020,23100020,2023,2026-27,7,6,DEPT_CSE,2023,A,current,6.15,6.04,6.05,6.19,0.1,57.0,61.5,61.8,71.4,54.8,stable,0.62,93.3,89.2,declining,1,5,0.11,90.4,1,1,1,0,1,0.0,0.64,0.61,stable,pending,1591,0,True,False,0,False,True,False
S0021,23100021,2023,2021-22,1,6,DEPT_CSE,2023,A,historical,8.83,8.73,9.0,8.89,-0.17,65.4,62.6,58.1,72.2,70.0,stable,0.72,91.3,89.0,declining,0,6,0.11,91.2,0,0,0,0,0,0.0,0.8,0.74,stable,paid,0,0,False,False,0,False,False,False
S0021,23100021,2023,2022-23,2,6,DEPT_CSE,2023,A,historical,9.18,9.37,9.52,9.59,-0.35,72.5,64.8,75.3,79.5,73.2,declining,0.69,99.0,99.0,stable,0,1,0.01,98.9,0,0,2,0,0,0.0,0.76,0.74,stable,paid,0,0,False,False,0,True,False,False
S0021,23100021,2023,2023-24,3,6,DEPT_CSE,2023,A,historical,8.73,8.69,8.68,8.71,0.05,79.0,88.5,85.0,86.5,75.0,stable,0.74,99.0,99.0,stable,2,2,0.01,99.0,0,0,0,0,0,0.0,0.67,0.73,stable,paid,0,0,False,False,0,False,False,False
S0021,23100021,2023,2024-25,4,6,DEPT_CSE,2023,A,historical,9.36,8.91,8.48,8.56,0.87,82.2,75.5,81.5,89.1,89.4,improving,0.72,99.0,96.1,declining,0,0,0.04,97.7,0,0,2,0,0,0.0,0.75,0.74,stable,paid,0,0,False,False,0,False,False,False
S0021,23100021,2023,2025-26,5,6,DEPT_CSE,2023,A,historical,9.11,8.82,8.58,8.45,0.53,77.2,76.1,71.2,83.6,80.2,improving,0.78,94.8,93.9,stable,2,5,0.06,95.9,0,0,2,1,0,0.0,0.79,0.77,stable,paid,0,0,False,False,0,False,False,False
S0021,23100021,2023,2026-27,6,6,DEPT_CSE,2023,A,historical,9.08,9.1,9.11,9.2,-0.03,75.2,80.3,71.1,77.9,85.9,stable,0.87,94.2,94.2,stable,0,4,0.06,95.3,0,0,0,0,0,0.0,0.7,0.76,stable,paid,0,0,False,False,0,False,False,False
S0021,23100021,2023,2026-27,7,6,DEPT_CSE,2023,A,current,8.89,8.63,8.46,8.13,0.43,60.1,68.5,43.5,71.1,62.1,improving,0.81,99.0,88.1,declining,0,3,0.12,92.7,0,0,2,2,0,0.0,0.72,0.78,stable,pending,2917,0,True,False,0,False,False,False
S0022,23100022,2023,2021-22,1,6,DEPT_CSE,2023,A,historical,7.0,7.32,7.56,7.74,-0.56,59.3,56.3,58.3,54.9,59.3,declining,0.66,83.2,84.7,improving,2,12,0.15,83.6,0,0,1,0,0,0.0,0.66,0.66,stable,paid,0,0,False,False,0,True,False,False
S0022,23100022,2023,2022-23,2,6,DEPT_CSE,2023,A,historical,7.05,6.84,6.86,6.55,0.18,54.6,51.8,44.7,62.1,58.0,stable,0.77,81.4,82.9,improving,1,16,0.17,83.0,0,0,0,0,0,0.0,0.73,0.71,stable,paid,0,0,False,False,0,False,False,False
S0022,23100022,2023,2023-24,3,6,DEPT_CSE,2023,A,historical,6.99,6.7,6.36,6.54,0.63,68.0,69.4,65.7,71.0,59.0,improving,0.77,82.0,81.8,stable,3,13,0.18,81.5,0,0,1,2,0,0.0,0.62,0.75,stable,paid,0,0,False,False,0,False,False,False
S0022,23100022,2023,2024-25,4,6,DEPT_CSE,2023,A,historical,7.27,6.96,6.37,6.13,0.9,63.9,66.5,64.8,73.5,66.0,improving,0.62,78.5,78.4,stable,2,14,0.22,82.9,0,0,0,0,0,0.0,0.76,0.71,stable,paid,0,0,False,False,0,False,False,False
S0022,23100022,2023,2025-26,5,6,DEPT_CSE,2023,A,historical,7.2,7.24,7.32,7.39,-0.12,63.8,68.0,70.6,72.5,69.7,stable,0.74,77.4,79.1,improving,1,10,0.21,78.6,0,0,2,1,0,0.0,0.74,0.73,stable,pending,3248,0,True,False,0,False,False,False
S0022,23100022,2023,2026-27,6,6,DEPT_CSE,2023,A,historical,7.0,7.11,7.07,7.06,-0.07,52.7,63.3,50.7,59.6,51.8,stable,0.82,84.0,75.6,declining,0,10,0.24,84.0,0,0,1,0,0,0.0,0.78,0.78,stable,paid,0,0,False,False,0,False,False,False
S0022,23100022,2023,2026-27,7,6,DEPT_CSE,2023,A,current,7.23,6.94,6.77,6.97,0.46,55.0,54.7,65.6,62.9,51.5,improving,0.62,81.2,81.0,stable,0,15,0.19,80.1,0,0,2,0,0,0.0,0.65,0.66,stable,paid,0,0,False,False,0,False,False,False
S0023,23100023,2023,2021-22,1,6,DEPT_CSE,2023,A,historical,6.29,6.49,6.56,6.72,-0.27,56.5,54.8,54.2,57.0,57.6,declining,0.7,85.1,84.3,stable,1,8,0.16,84.1,0,0,2,0,0,0.0,0.66,0.67,stable,paid,0,0,False,False,0,True,False,False
S0023,23100023,2023,2022-23,2,6,DEPT_CSE,2023,A,historical,6.34,6.18,6.22,6.19,0.12,40.3,43.1,46.1,58.7,40.0,stable,0.64,82.7,79.7,declining,0,9,0.2,81.1,0,0,0,0,0,0.0,0.72,0.72,stable,paid,0,0,False,False,0,True,False,False
S0023,23100023,2023,2023-24,3,6,DEPT_CSE,2023,A,historical,5.93,6.0,6.13,6.27,-0.2,52.7,60.7,56.2,58.4,60.8,stable,0.73,83.0,83.5,stable,3,12,0.17,84.6,1,0,3,2,0,1.0,0.69,0.73,stable,paid,0,0,False,False,0,False,False,False
S0023,23100023,2023,2024-25,4,6,DEPT_CSE,2023,A,historical,6.35,6.6,6.56,6.77,-0.21,51.8,65.2,52.8,57.9,46.1,stable,0.74,78.9,78.6,stable,2,12,0.21,80.4,0,1,3,2,0,-0.5,0.77,0.75,stable,paid,0,0,False,False,0,False,False,False
S0023,23100023,2023,2025-26,5,6,DEPT_CSE,2023,A,historical,6.68,6.5,6.36,6.39,0.31,52.0,58.6,52.2,57.1,57.5,improving,0.83,83.1,85.8,improving,0,12,0.14,86.2,0,0,2,0,0,0.0,0.77,0.77,stable,pending,3127,0,True,False,0,False,False,False
S0023,23100023,2023,2026-27,6,6,DEPT_CSE,2023,A,historical,6.05,5.78,5.8,5.58,0.25,47.6,50.5,49.5,53.6,50.4,improving,0.68,87.9,92.7,improving,1,8,0.07,89.9,0,0,0,0,0,0.0,0.76,0.72,stable,paid,0,0,False,False,0,False,False,False
S0023,23100023,2023,2026-27,7,6,DEPT_CSE,2023,A,current,6.37,6.49,6.31,5.99,0.06,42.3,35.9,35.5,51.8,45.8,stable,0.74,85.4,84.1,declining,2,7,0.16,85.9,0,0,0,0,0,0.0,0.75,0.71,stable,paid,0,0,False,False,0,True,False,False
S0024,23100024,2023,2021-22,1,6,DEPT_CSE,2023,A,historical,7.32,7.86,8.11,7.97,-0.8,59.3,54.2,63.9,57.3,68.7,declining,0.66,82.8,78.6,declining,3,14,0.21,81.1,0,0,1,0,0,0.0,0.72,0.66,stable,overdue,43669,10,True,False,0,True,False,False
S0024,23100024,2023,2022-23,2,6,DEPT_CSE,2023,A,historical,6.71,6.74,6.65,6.62,0.06,51.5,48.4,48.2,50.0,49.0,stable,0.67,80.1,80.5,stable,2,12,0.2,82.3,0,0,0,0,0,0.0,0.67,0.69,stable,paid,0,0,False,False,0,False,False,False
S0024,23100024,2023,2023-24,3,6,DEPT_CSE,2023,A,historical,6.14,5.86,5.82,5.57,0.32,50.4,59.3,51.6,48.4,53.7,improving,0.61,81.5,81.1,stable,2,13,0.19,81.3,0,0,0,0,0,0.0,0.55,0.62,stable,paid,0,0,False,False,0,False,False,False
S0024,23100024,2023,2024-25,4,6,DEPT_CSE,2023,A,historical,6.77,6.56,6.5,6.65,0.27,45.8,51.7,44.8,50.3,37.6,improving,0.53,80.9,79.1,declining,0,9,0.21,80.2,0,0,2,0,0,0.0,0.68,0.62,stable,paid,0,0,False,False,0,False,False,False
S0024,23100024,2023,2025-26,5,6,DEPT_CSE,2023,A,historical,6.93,6.96,6.79,6.76,0.14,51.0,55.2,63.8,55.8,44.9,stable,0.61,79.8,78.7,declining,0,12,0.21,77.6,0,0,2,0,0,0.0,0.59,0.64,stable,paid,0,0,False,False,0,False,False,False
S0024,23100024,2023,2026-27,6,6,DEPT_CSE,2023,A,historical,7.05,6.95,7.08,6.89,-0.03,62.4,59.6,57.2,68.2,67.4,stable,0.56,82.7,81.8,stable,1,12,0.18,84.7,0,0,0,0,0,0.0,0.63,0.62,stable,paid,0,0,False,False,0,False,False,False
S0024,23100024,2023,2026-27,7,6,DEPT_CSE,2023,A,current,6.63,7.11,7.54,7.3,-0.91,48.6,36.4,50.7,48.7,44.1,declining,0.7,86.9,85.1,declining,2,10,0.15,84.5,0,0,1,1,0,0.0,0.75,0.71,stable,paid,0,0,False,False,0,True,False,False
S0025,23100025,2023,2021-22,1,6,DEPT_CSE,2023,A,historical,8.42,8.58,8.71,8.59,-0.29,64.3,73.8,66.1,70.7,64.7,declining,0.71,92.5,92.9,stable,3,4,0.07,96.0,0,0,1,0,0,0.0,0.64,0.69,stable,paid,0,0,False,False,0,True,False,False
S0025,23100025,2023,2022-23,2,6,DEPT_CSE,2023,A,historical,7.95,7.86,8.12,8.25,-0.17,62.1,60.6,53.4,71.9,67.1,stable,0.73,88.2,93.9,improving,1,8,0.06,91.6,0,0,2,1,0,0.0,0.73,0.73,stable,paid,0,0,False,False,0,False,False,False
S0025,23100025,2023,2023-24,3,6,DEPT_CSE,2023,A,historical,8.52,8.48,7.93,7.63,0.59,65.7,62.8,61.6,61.0,75.4,improving,0.69,90.6,96.2,improving,1,4,0.04,91.2,0,0,2,0,0,0.0,0.74,0.7,stable,paid,0,0,False,False,0,False,False,False
S0025,23100025,2023,2024-25,4,6,DEPT_CSE,2023,A,historical,8.26,8.28,8.48,8.49,-0.22,69.8,55.1,69.4,86.2,79.7,stable,0.65,89.7,89.0,stable,1,5,0.11,86.9,0,0,0,0,0,0.0,0.75,0.75,stable,paid,0,0,False,False,0,False,False,False
S0025,23100025,2023,2025-26,5,6,DEPT_CSE,2023,A,historical,8.38,8.71,9.06,9.22,-0.68,67.4,76.9,66.1,71.9,74.6,declining,0.68,88.4,91.5,improving,2,9,0.09,87.4,0,0,1,0,0,0.0,0.62,0.66,stable,paid,0,0,False,False,0,True,False,False
S0025,23100025,2023,2026-27,6,6,DEPT_CSE,2023,A,historical,8.03,8.13,7.99,8.02,0.05,63.9,55.0,72.4,65.7,72.1,stable,0.74,94.0,92.3,declining,0,5,0.08,92.6,0,0,2,0,0,0.0,0.71,0.71,stable,overdue,33082,27,True,False,0,False,False,False
S0025,23100025,2023,2026-27,7,6,DEPT_CSE,2023,A,current,8.05,8.11,7.74,7.71,0.32,68.6,68.7,66.8,74.0,76.0,improving,0.69,87.4,91.8,improving,1,8,0.08,87.7,0,0,0,0,0,0.0,0.64,0.69,stable,paid,0,0,False,False,0,False,False,False
S0026,23100026,2023,2021-22,1,6,DEPT_CSE,2023,A,historical,6.35,6.47,6.54,6.71,-0.19,59.4,66.3,54.2,62.7,72.2,stable,0.68,82.1,82.5,stable,1,13,0.17,82.6,0,0,2,1,0,0.0,0.68,0.72,stable,paid,0,0,False,False,0,False,False,False
S0026,23100026,2023,2022-23,2,6,DEPT_CSE,2023,A,historical,6.46,6.46,6.29,6.59,0.17,54.0,60.2,53.5,58.9,58.3,stable,0.78,77.7,76.5,declining,2,20,0.23,74.6,0,0,2,0,0,0.0,0.76,0.74,stable,paid,0,0,False,False,0,False,False,False
